,time,exp,func,param1,param2
557,509.744,sort2,A.sort(key=itemgetter(1)),1000000,10000
558,538.1667,sort2,A.sort(key=itemgetter(1)),1000000,10000
559,594.7435,sort2,A.sort(key=itemgetter(1)),1000000,10000
560,505.9355,sort2,A.sort(key=itemgetter(1)),1000000,10000
561,582.952,sort2,A.sort(key=itemgetter(1)),1000000,10000
562,440.23743,sort2,A.sort(key=itemgetter(1)),1000000,10000
563,500.66745,sort2,A.sort(key=itemgetter(1)),1000000,10000
564,571.8785,sort2,A.sort(key=itemgetter(1)),1000000,10000
565,574.65125,sort2,A.sort(key=itemgetter(1)),1000000,10000
566,524.056,sort2,A.sort(key=itemgetter(1)),1000000,10000
567,520.31244,sort2,A.sort(key=itemgetter(1)),1000000,10000
568,507.28445,sort2,A.sort(key=itemgetter(1)),1000000,10000
569,506.8863,sort2,A.sort(key=itemgetter(1)),1000000,10000
570,505.44794,sort2,A.sort(key=itemgetter(1)),1000000,10000
571,505.36673,sort2,A.sort(key=itemgetter(1)),1000000,10000
572,511.16156,sort2,A.sort(key=itemgetter(1)),1000000,10000
573,503.08133,sort2,A.sort(key=itemgetter(1)),1000000,10000
574,498.4258,sort2,A.sort(key=itemgetter(1)),1000000,10000
575,501.74774,sort2,A.sort(key=itemgetter(1)),1000000,10000
576,505.522,sort2,A.sort(key=itemgetter(1)),1000000,10000
577,505.24075,sort2,A.sort(key=itemgetter(1)),1000000,10000
578,500.105,sort2,A.sort(key=itemgetter(1)),1000000,10000
579,510.729,sort2,A.sort(key=itemgetter(1)),1000000,10000
580,501.2516,sort2,A.sort(key=itemgetter(1)),1000000,10000
581,503.84058,sort2,A.sort(key=itemgetter(1)),1000000,10000
582,516.5337,sort2,A.sort(key=itemgetter(1)),1000000,10000
583,498.6188,sort2,A.sort(key=itemgetter(1)),1000000,10000
584,497.89865,sort2,A.sort(key=itemgetter(1)),1000000,10000
585,500.58453,sort2,A.sort(key=itemgetter(1)),1000000,10000
586,499.57422,sort2,A.sort(key=itemgetter(1)),1000000,10000
587,500.02545,sort2,A.sort(key=itemgetter(1)),1000000,10000
588,497.8428,sort2,A.sort(key=itemgetter(1)),1000000,10000
589,501.13345,sort2,A.sort(key=itemgetter(1)),1000000,10000
590,504.42685,sort2,A.sort(key=itemgetter(1)),1000000,10000
591,502.62152,sort2,A.sort(key=itemgetter(1)),1000000,10000
592,506.27316,sort2,A.sort(key=itemgetter(1)),1000000,10000
593,503.12637,sort2,A.sort(key=itemgetter(1)),1000000,10000
594,499.2965,sort2,A.sort(key=itemgetter(1)),1000000,10000
595,500.5005,sort2,A.sort(key=itemgetter(1)),1000000,10000
596,496.9202,sort2,A.sort(key=itemgetter(1)),1000000,10000
597,500.92126,sort2,A.sort(key=itemgetter(1)),1000000,10000
598,500.37277,sort2,A.sort(key=itemgetter(1)),1000000,10000
599,502.13092,sort2,A.sort(key=itemgetter(1)),1000000,10000
600,683.3707,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
601,679.501,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
602,687.19165,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
603,685.0504,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
604,693.48584,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
605,682.121,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
606,683.188,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
607,687.8346,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
608,682.2691,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
609,675.4663,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
610,684.5299,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
611,682.80054,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
612,676.1335,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
613,690.7389,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
614,687.2775,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
615,685.5058,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
616,683.80756,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
617,675.4104,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
618,680.76044,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
619,683.48315,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
620,669.93994,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
621,681.3676,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
622,687.57477,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
623,688.61774,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
624,683.375,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
625,523.1968,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
626,558.69104,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
627,589.10004,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
628,611.163,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
629,680.4489,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
630,596.7087,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
631,533.02637,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
632,629.77386,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
633,688.0596,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
634,681.6325,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
635,676.54895,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
636,699.3223,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
637,680.31915,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
638,683.4167,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
639,690.9564,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
640,672.93823,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
641,677.8223,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
642,682.9976,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
643,676.0291,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
644,674.81824,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
645,687.0456,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
646,680.05493,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
647,676.7584,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
648,680.64215,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
649,677.25665,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
650,684.5431,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
651,678.12317,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
652,685.231,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
653,684.4914,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
654,689.2505,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
655,687.7483,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
656,682.3229,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
657,688.2781,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
658,690.90955,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
659,678.49835,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
660,573.54694,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
661,628.646,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
662,681.61066,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
663,685.91327,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
664,687.8287,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
665,679.9178,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
666,673.1349,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
667,695.5045,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
668,684.79626,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
669,688.67365,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
670,685.50616,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
671,670.59894,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
672,679.0492,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
673,688.86786,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
674,675.7265,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
675,684.10956,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
676,681.25836,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
677,676.10333,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
678,681.2237,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
679,683.531,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
680,685.79767,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
681,677.41266,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
682,684.47565,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
683,683.3916,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
684,680.3701,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
685,682.0768,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
686,696.4616,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
687,679.4825,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
688,680.8592,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
689,692.16223,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
690,683.5598,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
691,676.9603,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
692,682.64343,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
693,677.52924,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
694,678.4989,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
695,683.4827,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
696,676.1002,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
697,687.6149,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
698,691.74243,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
699,677.92865,sort2,"sorted(A, key=lambda x: x[1])",1000000,10000
700,561.9957,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
701,560.6253,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
702,569.36694,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
703,565.43384,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
704,554.7977,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
705,567.0283,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
706,564.16064,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
707,561.7702,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
708,563.45197,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
709,562.90063,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
710,565.74255,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
711,556.6408,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
712,562.6078,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
713,554.75793,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
714,567.5802,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
715,566.20044,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
716,571.1787,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
717,565.44403,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
718,563.7555,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
719,563.86847,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
720,553.3514,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
721,588.03455,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
722,559.82697,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
723,577.3202,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
724,545.42175,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
725,555.77014,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
726,562.5192,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
727,554.33075,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
728,565.1656,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
729,558.17535,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
730,566.5704,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
731,557.1321,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
732,571.50385,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
733,566.40137,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
734,560.54474,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
735,565.55817,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
736,553.2813,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
737,558.9231,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
738,552.5822,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
739,563.27057,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
740,562.46893,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
741,571.709,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
742,569.9804,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
743,554.8698,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
744,560.62506,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
745,552.50037,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
746,564.2882,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
747,562.33276,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
748,565.48804,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
749,560.5433,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
750,573.3618,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
751,566.4151,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
752,552.1682,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
753,560.92737,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
754,564.5107,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
755,567.07806,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
756,563.3227,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
757,561.1273,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
758,563.8687,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
759,569.06616,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
760,558.3703,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
761,557.3971,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
762,568.6768,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
763,560.5149,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
764,566.2038,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
765,561.4699,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
766,576.10583,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
767,562.7692,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
768,557.0689,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
769,573.61176,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
770,562.33203,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
771,563.4062,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
772,564.4154,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
773,565.8283,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
774,563.42523,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
775,555.91425,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
776,565.7596,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
777,563.63824,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
778,568.5945,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
779,555.146,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
780,566.3858,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
781,559.99744,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
782,562.5154,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
783,563.1946,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
784,542.9559,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
785,560.0461,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
786,565.2223,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
787,603.3906,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
788,507.95364,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
789,568.6959,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
790,566.4619,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
791,559.408,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
792,559.50964,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
793,556.94086,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
794,567.3072,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
795,566.6446,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
796,565.72394,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
797,564.915,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
798,578.6742,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
799,560.12695,sort2,"sorted(A, key=itemgetter(1))",1000000,10000
800,651.7773,sort1,sort(),1000000,1000000
801,81.33667,sort1,sort(),1000000,1000000
802,81.89524,sort1,sort(),1000000,1000000
803,83.35085,sort1,sort(),1000000,1000000
804,85.35484,sort1,sort(),1000000,1000000
805,81.80789,sort1,sort(),1000000,1000000
806,80.38508,sort1,sort(),1000000,1000000
807,81.72053,sort1,sort(),1000000,1000000
808,82.48709,sort1,sort(),1000000,1000000
809,88.715744,sort1,sort(),1000000,1000000
810,83.5821,sort1,sort(),1000000,1000000
811,80.936325,sort1,sort(),1000000,1000000
812,82.22998,sort1,sort(),1000000,1000000
813,81.59371,sort1,sort(),1000000,1000000
814,81.633766,sort1,sort(),1000000,1000000
815,81.39691,sort1,sort(),1000000,1000000
816,84.71287,sort1,sort(),1000000,1000000
817,93.364494,sort1,sort(),1000000,1000000
818,84.77863,sort1,sort(),1000000,1000000
819,83.06393,sort1,sort(),1000000,1000000
820,81.904724,sort1,sort(),1000000,1000000
821,84.21509,sort1,sort(),1000000,1000000
822,82.89088,sort1,sort(),1000000,1000000
823,82.001495,sort1,sort(),1000000,1000000
824,82.00526,sort1,sort(),1000000,1000000
825,81.13217,sort1,sort(),1000000,1000000
826,81.30245,sort1,sort(),1000000,1000000
827,83.227516,sort1,sort(),1000000,1000000
828,83.96842,sort1,sort(),1000000,1000000
829,84.073296,sort1,sort(),1000000,1000000
830,78.669525,sort1,sort(),1000000,1000000
831,84.87446,sort1,sort(),1000000,1000000
832,91.9596,sort1,sort(),1000000,1000000
833,80.86149,sort1,sort(),1000000,1000000
834,76.35949,sort1,sort(),1000000,1000000
835,83.691055,sort1,sort(),1000000,1000000
836,77.762,sort1,sort(),1000000,1000000
837,80.264725,sort1,sort(),1000000,1000000
838,82.42208,sort1,sort(),1000000,1000000
839,80.75525,sort1,sort(),1000000,1000000
840,83.646484,sort1,sort(),1000000,1000000
841,84.974884,sort1,sort(),1000000,1000000
842,78.849724,sort1,sort(),1000000,1000000
843,81.46349,sort1,sort(),1000000,1000000
844,83.72548,sort1,sort(),1000000,1000000
845,81.786896,sort1,sort(),1000000,1000000
846,83.882935,sort1,sort(),1000000,1000000
847,80.914665,sort1,sort(),1000000,1000000
848,81.53063,sort1,sort(),1000000,1000000
849,82.14494,sort1,sort(),1000000,1000000
850,80.98359,sort1,sort(),1000000,1000000
851,85.53125,sort1,sort(),1000000,1000000
852,85.82236,sort1,sort(),1000000,1000000
853,84.27871,sort1,sort(),1000000,1000000
854,79.92825,sort1,sort(),1000000,1000000
855,82.83456,sort1,sort(),1000000,1000000
856,81.74172,sort1,sort(),1000000,1000000
857,83.63514,sort1,sort(),1000000,1000000
858,84.32584,sort1,sort(),1000000,1000000
859,82.42093,sort1,sort(),1000000,1000000
860,78.822334,sort1,sort(),1000000,1000000
861,81.625725,sort1,sort(),1000000,1000000
862,81.72847,sort1,sort(),1000000,1000000
863,81.9066,sort1,sort(),1000000,1000000
864,84.85193,sort1,sort(),1000000,1000000
865,83.66149,sort1,sort(),1000000,1000000
866,80.08281,sort1,sort(),1000000,1000000
867,84.5832,sort1,sort(),1000000,1000000
868,81.67536,sort1,sort(),1000000,1000000
869,83.50216,sort1,sort(),1000000,1000000
870,85.88952,sort1,sort(),1000000,1000000
871,81.77787,sort1,sort(),1000000,1000000
872,84.55044,sort1,sort(),1000000,1000000
873,83.093315,sort1,sort(),1000000,1000000
874,81.847565,sort1,sort(),1000000,1000000
875,81.36197,sort1,sort(),1000000,1000000
876,84.00711,sort1,sort(),1000000,1000000
877,84.94111,sort1,sort(),1000000,1000000
878,79.86531,sort1,sort(),1000000,1000000
879,81.779106,sort1,sort(),1000000,1000000
880,81.218666,sort1,sort(),1000000,1000000
881,81.22224,sort1,sort(),1000000,1000000
882,84.935974,sort1,sort(),1000000,1000000
883,81.84737,sort1,sort(),1000000,1000000
884,82.44208,sort1,sort(),1000000,1000000
885,81.40057,sort1,sort(),1000000,1000000
886,80.57712,sort1,sort(),1000000,1000000
887,81.70614,sort1,sort(),1000000,1000000
888,82.846825,sort1,sort(),1000000,1000000
889,86.4502,sort1,sort(),1000000,1000000
890,104.27706,sort1,sort(),1000000,1000000
891,80.789055,sort1,sort(),1000000,1000000
892,84.409805,sort1,sort(),1000000,1000000
893,84.87404,sort1,sort(),1000000,1000000
894,83.37887,sort1,sort(),1000000,1000000
895,80.6967,sort1,sort(),1000000,1000000
896,81.386345,sort1,sort(),1000000,1000000
897,80.82967,sort1,sort(),1000000,1000000
898,81.611786,sort1,sort(),1000000,1000000
899,81.21868,sort1,sort(),1000000,1000000
900,124.85682,sort1,sorted(),1000000,1000000
901,127.79628,sort1,sorted(),1000000,1000000
902,121.927315,sort1,sorted(),1000000,1000000
903,124.410324,sort1,sorted(),1000000,1000000
904,126.42978,sort1,sorted(),1000000,1000000
905,125.14546,sort1,sorted(),1000000,1000000
906,126.19324,sort1,sorted(),1000000,1000000
907,123.4228,sort1,sorted(),1000000,1000000
